YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,TS,WS2M,CLRSKY_SFC_SW_DWN,PS,WS10M
2019,6,3,6.71,77.06,0.0,12.41,11.3,1.73,3.29,102.24,2.71
2019,6,4,7.26,82.75,0.0,12.34,12.12,3.05,3.2,102.19,4.69
2019,6,5,8.0,86.75,0.0,13.18,12.94,3.66,3.1,101.45,5.48
2019,6,6,9.89,88.94,0.88,15.87,15.68,2.8,2.76,100.99,4.24
2019,6,7,5.8,70.44,1.43,11.58,11.49,2.97,3.33,101.54,4.53
2019,6,8,4.58,65.25,0.0,9.67,9.23,2.55,3.31,101.79,4.15
2019,6,9,6.47,76.19,0.0,11.91,11.68,2.23,3.21,101.42,3.6
2019,6,10,9.4,86.12,0.1,15.59,15.43,2.03,2.85,101.35,3.15
2019,6,11,9.16,91.38,3.12,14.12,13.91,3.29,2.75,101.33,4.84
2019,6,12,11.11,89.75,0.78,17.51,17.23,2.4,2.69,100.82,3.73
2019,6,13,10.44,94.75,17.08,15.61,15.42,2.7,2.61,100.76,4.01
2019,6,14,8.61,90.69,0.64,13.38,13.52,2.64,2.91,101.28,3.98
2019,6,15,8.06,93.25,23.83,12.08,12.08,5.26,2.74,101.69,7.55
2019,6,16,9.77,94.94,43.11,14.69,14.41,4.8,2.71,101.79,6.98
2019,6,17,8.97,95.38,29.56,13.34,13.24,1.9,2.35,101.59,2.84
2019,6,18,6.59,78.5,9.72,11.46,11.56,4.8,2.98,100.98,6.91
2019,6,19,5.62,73.06,0.01,10.42,10.25,4.81,3.09,101.39,7.03
2019,6,20,6.04,85.81,0.0,9.09,9.01,1.62,3.09,102.0,2.73
2019,6,21,7.57,90.94,0.0,11.02,10.7,1.96,2.72,101.76,3.12
2019,6,22,9.28,88.69,0.02,15.0,14.22,1.13,2.61,101.64,1.91
2019,6,23,10.07,92.75,0.0,15.26,14.96,2.15,2.55,101.0,3.44
2019,6,24,8.12,93.75,11.16,11.61,11.44,2.01,2.85,100.43,3.16
2019,6,25,5.0,72.12,1.02,8.69,8.83,5.42,3.26,100.91,7.81
2019,6,26,4.33,74.75,0.0,6.58,6.49,3.11,3.19,101.3,4.71
2019,6,27,5.19,77.44,0.0,8.56,8.48,3.4,3.13,101.02,5.08
2019,6,28,7.57,92.06,0.25,10.92,11.01,1.62,2.66,100.71,2.62
2019,6,29,7.87,93.5,1.47,11.41,11.43,2.75,2.68,100.75,4.02
2019,6,30,5.37,85.38,0.07,7.34,7.72,3.42,3.14,101.62,4.93
2019,7,1,4.15,77.62,0.0,5.47,5.79,3.04,3.31,101.58,4.52
2019,7,2,4.76,73.0,0.0,7.88,7.74,4.06,3.15,100.52,5.91
2019,7,3,3.78,75.06,0.0,4.58,4.8,3.54,3.25,101.14,5.25
2019,7,4,3.66,75.38,0.0,4.02,4.33,3.65,3.33,101.83,5.36
2019,7,5,3.66,83.56,0.0,2.63,2.97,3.21,3.31,102.6,4.8
2019,7,6,3.3,73.88,0.0,3.25,2.8,1.63,3.33,102.73,2.7
2019,7,7,4.39,80.88,0.0,5.44,5.43,2.24,3.25,102.43,3.61
2019,7,8,5.0,81.12,0.0,7.51,7.43,2.12,3.25,102.02,3.38
2019,7,9,6.47,83.56,0.0,10.49,9.9,1.48,3.11,101.85,2.57
2019,7,10,7.32,87.44,0.0,11.6,10.9,1.02,2.87,101.49,1.83
2019,7,11,8.48,92.69,40.0,12.44,11.48,2.18,2.87,101.09,3.32
2019,7,12,7.63,88.0,4.82,12.05,11.81,2.84,2.92,101.17,4.36
2019,7,13,5.68,88.94,0.33,7.63,7.81,1.66,3.2,101.65,2.49
2019,7,14,5.74,87.75,0.0,8.01,7.07,0.95,3.33,101.78,1.62
2019,7,15,5.25,76.69,0.0,9.16,8.63,2.04,3.27,101.93,3.25
2019,7,16,4.82,72.88,0.0,8.44,6.99,1.77,3.4,102.21,2.78
2019,7,17,5.68,79.94,0.0,9.38,9.26,3.4,3.35,101.97,5.05
2019,7,18,7.26,87.75,0.0,11.48,11.62,2.03,2.98,101.86,3.02
2019,7,19,8.12,89.88,0.0,12.42,11.62,1.2,3.26,101.58,2.07
2019,7,20,10.5,91.62,0.0,15.51,14.96,3.46,2.95,100.87,5.22
2019,7,21,10.99,87.69,17.41,17.13,16.5,4.22,2.81,100.16,6.2
2019,7,22,5.62,76.0,0.0,10.19,10.0,2.96,3.59,101.68,4.42
2019,7,23,5.31,81.94,0.34,8.0,7.89,2.78,3.48,102.4,4.18
2019,7,24,4.27,72.56,0.0,6.98,6.83,2.09,3.63,102.75,3.39
2019,7,25,6.23,89.94,12.83,8.81,8.68,3.47,3.57,102.26,5.11
2019,7,26,7.14,91.94,5.9,10.46,10.32,2.82,3.47,101.69,4.23
2019,7,27,5.43,79.19,0.02,9.09,8.98,1.45,3.7,102.46,2.4
2019,7,28,6.65,85.25,0.0,10.44,10.69,2.59,3.64,102.17,3.8
2019,7,29,7.14,83.56,0.0,12.0,11.77,0.99,3.4,101.7,1.55
2019,7,30,6.9,88.0,0.0,10.53,10.65,1.88,3.51,101.55,3.03
2019,7,31,8.12,86.94,0.0,13.03,12.86,2.82,3.62,100.81,4.24
2019,8,1,5.0,64.69,0.0,10.8,10.65,4.62,3.95,101.16,6.7
2019,8,2,4.03,66.25,0.0,7.52,7.51,3.98,3.91,102.21,5.87
2019,8,3,4.27,71.5,0.0,7.43,7.08,2.2,3.97,102.58,3.4
2019,8,4,4.7,73.69,0.0,8.4,8.2,2.83,4.09,102.61,4.41
2019,8,5,5.8,78.5,0.0,10.23,10.03,4.06,4.15,102.01,5.96
2019,8,6,7.14,79.69,0.0,12.85,11.81,3.41,4.05,101.32,5.11
2019,8,7,5.86,76.56,0.0,10.63,10.58,3.44,3.88,101.9,5.06
2019,8,8,5.62,79.44,2.29,9.27,9.09,3.09,3.91,102.4,4.59
2019,8,9,5.62,84.25,11.43,8.38,8.64,3.34,3.86,101.91,4.87
2019,8,10,4.82,76.25,0.03,8.23,8.23,2.66,4.33,101.68,4.12
2019,8,11,6.29,84.0,0.0,9.86,9.8,2.41,4.18,101.43,3.81
2019,8,12,5.07,76.75,0.0,8.39,8.51,3.94,4.43,102.02,5.76
2019,8,13,3.85,75.62,0.0,4.93,5.36,2.97,4.56,103.27,4.26
2019,8,14,3.91,71.75,0.0,5.95,5.4,2.36,4.57,103.01,3.51
2019,8,15,5.55,80.62,0.0,8.79,8.88,1.89,4.35,102.13,3.01
2019,8,16,7.39,78.69,0.63,13.34,12.81,1.55,3.79,101.19,2.5
2019,8,17,7.57,84.0,19.4,12.66,12.53,2.7,4.11,100.88,4.07
2019,8,18,4.76,76.69,0.09,7.48,8.05,3.85,4.67,102.36,5.5
2019,8,19,3.78,74.56,0.0,4.8,5.87,1.98,4.64,102.82,2.92
2019,8,20,4.7,77.75,0.0,7.24,7.92,1.91,4.47,102.89,2.94
2019,8,21,5.19,83.31,0.0,7.58,7.76,2.51,4.37,102.73,3.88
2019,8,22,5.8,77.75,0.0,10.26,10.19,1.13,4.58,102.64,1.78
2019,8,23,6.04,77.69,0.0,10.8,10.14,1.38,4.69,102.33,2.27
2019,8,24,6.84,84.44,0.0,10.94,10.8,2.66,4.64,102.11,4.1
2019,8,25,7.69,88.12,0.0,12.15,12.23,2.16,4.39,101.8,3.28
2019,8,26,9.95,87.25,0.0,16.23,16.16,1.39,4.35,101.65,2.35
2019,8,27,11.29,88.81,0.0,17.87,17.56,2.22,4.32,101.92,3.44
2019,8,28,12.15,86.06,1.33,19.62,19.32,3.73,4.17,101.0,5.52
2019,8,29,9.64,80.12,2.63,16.65,16.11,2.76,4.44,100.91,4.27
2019,8,30,5.92,68.62,0.0,12.37,11.79,2.2,5.09,101.52,3.3
2019,8,31,4.88,68.06,0.0,10.18,10.19,2.34,5.35,101.78,3.74
2019,9,1,3.85,60.25,0.0,8.24,7.81,3.03,5.49,101.85,4.47
2019,9,2,4.09,62.75,0.0,8.6,8.57,2.98,5.28,101.71,4.4
2019,9,3,3.3,65.25,0.0,5.5,6.19,3.03,5.55,102.23,4.55
2019,9,4,3.66,70.25,0.0,5.39,6.11,2.59,5.57,102.81,3.98
2019,9,5,4.58,76.06,0.0,7.33,7.76,2.96,5.52,102.87,4.45
2019,9,6,6.53,82.75,0.0,10.93,11.31,3.09,5.2,101.9,4.48
2019,9,7,8.42,88.81,0.0,13.23,13.33,2.0,5.09,101.27,3.14
2019,9,8,8.18,87.19,0.49,12.96,13.26,1.59,5.13,101.13,2.63
2019,9,9,8.3,93.94,21.94,12.24,12.19,3.41,4.59,100.78,5.0
2019,9,10,7.39,86.62,0.28,11.95,12.41,2.29,5.19,101.7,3.42
2019,9,11,6.96,83.38,0.02,11.65,11.96,1.84,5.31,101.71,2.88
2019,9,12,5.07,68.0,0.0,10.81,11.2,2.45,5.95,101.92,3.66
2019,9,13,6.23,76.25,0.0,11.71,11.99,1.59,5.77,102.06,2.59
2019,9,14,7.81,81.75,0.0,13.29,13.55,2.44,5.98,101.33,3.8
2019,9,15,9.58,83.44,0.36,15.98,16.24,1.7,5.32,100.77,2.7
2019,9,16,6.41,69.88,0.04,13.44,13.49,2.83,6.08,101.63,4.32
2019,9,17,4.94,57.12,0.0,12.73,12.44,2.81,6.34,101.03,4.44
2019,9,18,6.53,68.94,0.0,14.05,14.26,2.32,6.34,100.68,3.62
2019,9,19,5.07,61.5,0.0,12.0,12.0,4.09,6.18,100.74,6.13
2019,9,20,4.03,55.06,0.0,10.6,10.33,2.85,6.5,101.73,4.63
2019,9,21,4.64,55.75,0.0,12.32,12.03,3.43,6.55,101.83,5.34
2019,9,22,4.7,63.12,0.0,11.35,11.73,2.52,6.66,102.66,3.86
2019,9,23,6.1,71.31,0.0,12.68,12.81,3.06,6.39,102.29,4.71
2019,9,24,6.9,66.5,0.0,15.92,15.44,1.56,6.38,102.03,2.66
2019,9,25,7.69,63.75,0.0,18.02,17.39,1.98,6.5,101.78,3.21
2019,9,26,8.18,70.81,0.0,17.48,17.48,2.59,6.44,101.97,3.94
2019,9,27,6.9,69.12,0.0,15.09,15.55,3.57,6.61,102.01,5.19
2019,9,28,8.24,74.56,0.0,16.39,16.87,2.95,6.45,101.53,4.4
2019,9,29,10.31,76.69,0.0,19.26,19.32,3.2,6.35,100.79,4.78
2019,9,30,10.93,80.75,9.6,18.82,18.76,3.8,5.34,100.01,5.53
2019,10,1,7.87,82.12,28.1,13.47,13.46,4.91,6.13,100.65,7.15
2019,10,2,6.04,68.5,0.02,12.69,13.12,5.2,6.7,101.79,7.5
2019,10,3,5.62,72.69,1.37,10.87,11.5,5.03,6.79,102.29,7.24
2019,10,4,8.42,90.5,6.25,13.25,13.33,3.04,6.38,101.7,4.45
2019,10,5,6.35,70.0,0.16,13.55,13.4,2.47,7.08,101.85,3.62
2019,10,6,6.29,68.19,0.0,13.72,13.96,2.48,7.07,101.85,3.87
2019,10,7,7.14,66.19,0.0,15.94,15.7,3.11,6.89,101.26,4.79
2019,10,8,5.74,49.81,0.0,17.08,15.39,1.95,7.37,101.55,3.08
2019,10,9,9.52,76.25,7.71,17.48,16.64,2.04,6.92,101.33,3.16
2019,10,10,13.06,86.12,5.53,20.72,20.13,2.48,6.6,100.67,3.83
2019,10,11,14.1,87.62,45.93,21.69,21.65,1.78,6.47,100.52,2.67
2019,10,12,11.96,90.19,30.94,18.54,18.83,4.33,6.28,100.43,6.26
2019,10,13,7.87,76.81,18.97,14.55,14.46,3.48,7.24,101.54,5.15
2019,10,14,5.13,71.88,0.02,9.58,10.22,4.66,7.4,102.73,6.72
2019,10,15,6.59,78.56,3.73,11.89,12.38,3.95,7.27,102.63,5.75
2019,10,16,8.91,83.88,3.33,15.4,15.8,3.91,7.0,101.97,5.66
2019,10,17,10.68,92.06,20.56,16.53,16.51,3.15,7.07,101.19,4.64
2019,10,18,7.93,75.25,0.16,15.92,15.91,3.15,7.67,101.68,4.84
2019,10,19,7.51,69.5,0.0,16.18,16.08,1.94,7.87,102.05,3.01
2019,10,20,7.45,79.0,0.27,13.54,13.71,1.99,7.77,101.77,3.16
2019,10,21,8.06,76.75,1.73,15.38,15.81,1.5,7.41,101.46,2.3
2019,10,22,6.77,69.19,0.0,14.45,14.43,2.84,7.87,101.39,4.45
2019,10,23,6.65,70.06,0.0,14.07,14.4,3.05,7.9,101.34,4.69
2019,10,24,7.02,61.44,0.0,16.94,16.04,1.82,8.03,101.3,2.86
2019,10,25,10.44,70.75,0.12,20.4,19.93,1.94,7.75,101.31,3.07
2019,10,26,11.29,74.19,0.02,21.13,20.67,2.8,7.73,100.72,4.38
2019,10,27,12.76,83.44,11.1,20.84,20.61,2.75,7.52,100.5,4.16
2019,10,28,12.21,86.0,4.86,19.46,19.79,3.11,7.37,100.31,4.53
2019,10,29,9.89,83.06,0.4,16.98,17.86,3.32,8.1,100.71,4.78
2019,10,30,10.07,80.94,0.42,17.97,18.24,4.14,7.85,101.16,6.09
2019,10,31,9.34,74.94,0.0,17.92,18.22,3.43,8.51,101.71,5.1
2019,11,1,11.96,86.81,0.8,19.17,19.51,2.84,7.45,101.12,4.26
2019,11,2,10.93,74.62,0.82,20.48,20.22,3.04,8.09,100.94,4.63
2019,11,3,8.3,66.31,0.0,17.98,18.8,1.67,8.66,100.86,2.62
2019,11,4,12.7,87.81,16.36,19.83,19.8,2.55,7.63,100.39,3.77
2019,11,5,7.57,61.94,0.22,18.23,17.98,1.72,8.55,101.29,2.61
2019,11,6,9.77,75.75,0.0,18.29,17.9,2.52,8.03,101.35,3.97
2019,11,7,10.19,69.25,0.0,20.62,20.71,3.3,8.28,101.07,4.9
2019,11,8,8.24,64.5,0.01,18.44,19.12,3.83,8.09,101.27,5.52
2019,11,9,10.31,78.38,1.47,18.78,19.2,3.62,8.0,101.46,5.24
2019,11,10,9.52,73.81,0.0,18.96,19.57,2.88,8.54,101.86,4.28
2019,11,11,10.25,73.88,0.0,20.03,20.46,3.3,8.19,101.72,4.86
2019,11,12,12.33,78.31,0.0,21.68,22.32,2.67,8.16,101.08,3.94
2019,11,13,13.12,75.25,0.73,23.32,23.17,1.56,7.98,100.67,2.54
2019,11,14,10.07,63.75,0.01,22.35,22.36,2.57,8.46,100.94,4.04
2019,11,15,10.68,66.94,0.0,22.42,23.02,2.0,8.48,101.05,3.11
2019,11,16,11.47,75.19,3.85,21.06,21.14,3.06,8.08,100.85,4.57
2019,11,17,12.7,70.25,0.04,24.25,24.17,1.67,8.46,100.85,2.62
2019,11,18,13.79,75.31,6.86,24.16,23.92,2.06,8.06,101.19,3.2
2019,11,19,13.49,73.75,0.09,24.19,24.93,2.49,8.42,101.27,3.64
2019,11,20,14.47,69.25,0.0,26.89,27.25,1.88,8.36,101.02,2.91
2019,11,21,14.95,75.31,11.29,25.77,26.4,2.38,8.03,100.88,3.45
2019,11,22,11.11,71.44,2.17,21.16,21.85,4.05,8.48,101.37,5.87
2019,11,23,7.81,64.0,0.0,18.08,19.23,4.23,9.13,101.92,6.05
2019,11,24,8.67,62.62,0.0,19.96,20.78,4.39,8.9,101.35,6.35
2019,11,25,10.31,74.69,5.23,19.35,19.97,3.24,8.5,100.76,4.74
2019,11,26,9.03,64.88,0.69,20.0,20.49,3.37,8.44,100.73,4.98
2019,11,27,6.29,49.38,0.0,19.44,19.84,2.88,9.24,101.17,4.43
2019,11,28,8.18,50.38,0.0,22.63,22.56,2.59,9.02,100.97,3.82
2019,11,29,10.56,61.69,6.39,23.35,23.7,3.59,8.64,100.39,5.34
2019,11,30,6.35,45.75,0.0,20.63,21.05,3.13,9.26,100.89,4.76
2019,12,1,5.19,44.06,0.0,18.54,19.35,3.1,9.34,101.79,4.53
2019,12,2,7.14,52.38,0.0,20.55,21.94,2.09,9.26,101.46,3.19
2019,12,3,8.97,63.81,1.95,19.85,19.87,2.83,8.55,100.8,4.23
2019,12,4,8.36,63.5,0.01,18.9,18.94,3.05,8.99,100.95,4.52
2019,12,5,6.47,55.19,0.0,18.05,19.24,2.62,9.33,101.05,3.85
2019,12,6,6.77,45.94,0.0,22.1,23.07,2.89,9.38,100.84,4.27
2019,12,7,6.35,46.75,0.0,20.81,22.18,1.77,9.36,101.24,2.69
2019,12,8,9.7,52.25,0.11,25.22,25.7,2.47,8.81,100.82,3.59
2019,12,9,10.25,51.25,0.0,27.14,27.82,2.2,8.87,100.77,3.31
2019,12,10,10.38,46.56,0.0,28.83,29.28,3.08,8.93,100.64,4.58
2019,12,11,11.35,52.88,4.47,28.45,28.9,2.28,8.69,100.27,3.32
2019,12,12,7.69,51.06,1.72,21.58,22.5,4.41,9.25,100.84,6.41
